timestamp,status_code,response_time_ms,success,error
2026-05-24T11:58:22.313821+00:00,200,1.24,True,
2026-05-24T11:58:23.315465+00:00,200,3.9,True,
2026-05-24T11:58:24.319803+00:00,200,1.04,True,
2026-05-24T11:58:25.321354+00:00,200,1.73,True,
2026-05-24T11:58:26.323354+00:00,200,1.92,True,
2026-05-24T11:58:27.325996+00:00,200,1.83,True,
2026-05-24T11:58:28.328178+00:00,200,1.7,True,
2026-05-24T11:58:29.330178+00:00,200,2.99,True,
2026-05-24T11:58:30.333562+00:00,200,5.5,True,
2026-05-24T11:58:31.339262+00:00,200,2.31,True,
2026-05-24T11:58:32.341742+00:00,200,2.66,True,
2026-05-24T11:58:33.344673+00:00,200,5.52,True,
2026-05-24T11:58:34.350682+00:00,200,2.06,True,
2026-05-24T11:58:35.353051+00:00,200,3.2,True,
2026-05-24T11:58:36.356589+00:00,200,2.46,True,
2026-05-24T11:58:37.359275+00:00,200,2.88,True,
2026-05-24T11:58:38.362559+00:00,200,3.15,True,
2026-05-24T11:58:39.366031+00:00,200,1.9,True,
2026-05-24T11:58:40.368504+00:00,200,1.63,True,
2026-05-24T11:58:41.370427+00:00,200,0.82,True,
2026-05-24T11:58:42.371569+00:00,200,4.7,True,
2026-05-24T11:58:43.376738+00:00,200,2.95,True,
2026-05-24T11:58:44.380287+00:00,200,2.92,True,
2026-05-24T11:58:45.384349+00:00,200,1.07,True,
2026-05-24T11:58:46.385810+00:00,200,1.79,True,
2026-05-24T11:58:47.388606+00:00,200,2.96,True,
2026-05-24T11:58:48.391844+00:00,200,1.5,True,
2026-05-24T11:58:49.393506+00:00,200,1.3,True,
2026-05-24T11:58:50.395092+00:00,200,1.32,True,
2026-05-24T11:58:51.396612+00:00,200,2.7,True,
2026-05-24T11:58:52.399769+00:00,200,2.97,True,
2026-05-24T11:58:53.403161+00:00,200,1.42,True,
2026-05-24T11:58:54.405158+00:00,200,2.31,True,
2026-05-24T11:58:55.408268+00:00,200,4.34,True,
2026-05-24T11:58:56.413031+00:00,200,2.23,True,
2026-05-24T11:58:57.415478+00:00,200,4.59,True,
2026-05-24T11:58:58.420596+00:00,200,1.55,True,
2026-05-24T11:58:59.422408+00:00,200,0.93,True,
2026-05-24T11:59:00.423507+00:00,200,1.71,True,
2026-05-24T11:59:01.425612+00:00,200,2.06,True,
2026-05-24T11:59:02.427911+00:00,200,4.12,True,
2026-05-24T11:59:03.432827+00:00,200,1.23,True,
2026-05-24T11:59:04.434235+00:00,200,2.82,True,
2026-05-24T11:59:05.437434+00:00,200,2.54,True,
2026-05-24T11:59:06.442575+00:00,200,6.28,True,
2026-05-24T11:59:07.449122+00:00,200,1.42,True,
2026-05-24T11:59:08.451251+00:00,200,1.71,True,
2026-05-24T11:59:09.453287+00:00,200,3.98,True,
2026-05-24T11:59:10.457516+00:00,200,1.95,True,
2026-05-24T11:59:11.459789+00:00,200,2.6,True,
2026-05-24T11:59:12.462983+00:00,200,3.24,True,
2026-05-24T11:59:13.466435+00:00,200,1.97,True,
2026-05-24T11:59:14.468615+00:00,200,2.36,True,
2026-05-24T11:59:15.471336+00:00,200,5.53,True,
2026-05-24T11:59:16.477146+00:00,200,2.06,True,
2026-05-24T11:59:17.479435+00:00,200,3.81,True,
2026-05-24T11:59:18.483800+00:00,200,2.03,True,
2026-05-24T11:59:19.486110+00:00,200,2.23,True,
2026-05-24T11:59:20.489091+00:00,200,1.58,True,
2026-05-24T11:59:21.491042+00:00,200,2.56,True,
2026-05-24T11:59:22.493866+00:00,200,3.01,True,
2026-05-24T11:59:23.498114+00:00,200,2.0,True,
2026-05-24T11:59:24.500326+00:00,200,2.78,True,
2026-05-24T11:59:25.503341+00:00,200,4.66,True,
2026-05-24T11:59:26.508287+00:00,200,2.88,True,
2026-05-24T11:59:27.511374+00:00,200,3.54,True,
2026-05-24T11:59:28.515127+00:00,200,3.16,True,
2026-05-24T11:59:29.518461+00:00,200,1.82,True,
2026-05-24T11:59:30.520569+00:00,200,2.87,True,
2026-05-24T11:59:31.523912+00:00,200,3.08,True,
2026-05-24T11:59:32.527510+00:00,200,3.35,True,
2026-05-24T11:59:33.531180+00:00,200,3.75,True,
2026-05-24T11:59:34.535337+00:00,200,5.38,True,
2026-05-24T11:59:35.541120+00:00,200,6.21,True,
2026-05-24T11:59:36.547763+00:00,200,6.69,True,
2026-05-24T11:59:37.554778+00:00,200,5.51,True,
2026-05-24T11:59:38.560616+00:00,200,2.58,True,
2026-05-24T11:59:39.563590+00:00,200,2.94,True,
2026-05-24T11:59:40.566797+00:00,200,1.77,True,
2026-05-24T11:59:41.569068+00:00,200,3.18,True,
