timestamp,node,status
2026-06-29T11:25:00+00:00,k3s-s1,Ready
2026-06-29T11:25:00+00:00,k3s-s2,Ready
2026-06-29T11:25:00+00:00,k3s-s3,Ready
2026-06-29T11:25:00+00:00,k3s-w1,Ready
2026-06-29T11:25:00+00:00,k3s-w2,Ready
2026-06-29T11:25:01+00:00,k3s-s1,Ready
2026-06-29T11:25:01+00:00,k3s-s2,Ready
2026-06-29T11:25:01+00:00,k3s-s3,Ready
2026-06-29T11:25:01+00:00,k3s-w1,Ready
2026-06-29T11:25:01+00:00,k3s-w2,Ready
2026-06-29T11:25:02+00:00,k3s-s1,Ready
2026-06-29T11:25:02+00:00,k3s-s2,Ready
2026-06-29T11:25:02+00:00,k3s-s3,Ready
2026-06-29T11:25:02+00:00,k3s-w1,Ready
2026-06-29T11:25:02+00:00,k3s-w2,Ready
2026-06-29T11:25:03+00:00,k3s-s1,Ready
2026-06-29T11:25:03+00:00,k3s-s2,Ready
2026-06-29T11:25:03+00:00,k3s-s3,Ready
2026-06-29T11:25:03+00:00,k3s-w1,Ready
2026-06-29T11:25:03+00:00,k3s-w2,Ready
2026-06-29T11:25:04+00:00,k3s-s1,Ready
2026-06-29T11:25:04+00:00,k3s-s2,Ready
2026-06-29T11:25:04+00:00,k3s-s3,Ready
2026-06-29T11:25:04+00:00,k3s-w1,Ready
2026-06-29T11:25:04+00:00,k3s-w2,Ready
2026-06-29T11:25:05+00:00,k3s-s1,Ready
2026-06-29T11:25:05+00:00,k3s-s2,Ready
2026-06-29T11:25:05+00:00,k3s-s3,Ready
2026-06-29T11:25:05+00:00,k3s-w1,Ready
2026-06-29T11:25:05+00:00,k3s-w2,Ready
2026-06-29T11:25:06+00:00,k3s-s1,Ready
2026-06-29T11:25:06+00:00,k3s-s2,Ready
2026-06-29T11:25:06+00:00,k3s-s3,Ready
2026-06-29T11:25:06+00:00,k3s-w1,Ready
2026-06-29T11:25:06+00:00,k3s-w2,Ready
2026-06-29T11:25:07+00:00,k3s-s1,Ready
2026-06-29T11:25:07+00:00,k3s-s2,Ready
2026-06-29T11:25:07+00:00,k3s-s3,Ready
2026-06-29T11:25:07+00:00,k3s-w1,Ready
2026-06-29T11:25:07+00:00,k3s-w2,Ready
2026-06-29T11:25:08+00:00,k3s-s1,Ready
2026-06-29T11:25:08+00:00,k3s-s2,Ready
2026-06-29T11:25:08+00:00,k3s-s3,Ready
2026-06-29T11:25:08+00:00,k3s-w1,Ready
2026-06-29T11:25:08+00:00,k3s-w2,Ready
2026-06-29T11:25:09+00:00,k3s-s1,Ready
2026-06-29T11:25:09+00:00,k3s-s2,Ready
2026-06-29T11:25:09+00:00,k3s-s3,Ready
2026-06-29T11:25:09+00:00,k3s-w1,Ready
2026-06-29T11:25:09+00:00,k3s-w2,Ready
2026-06-29T11:25:10+00:00,k3s-s1,Ready
2026-06-29T11:25:10+00:00,k3s-s2,Ready
2026-06-29T11:25:10+00:00,k3s-s3,Ready
2026-06-29T11:25:10+00:00,k3s-w1,Ready
2026-06-29T11:25:10+00:00,k3s-w2,Ready
2026-06-29T11:25:11+00:00,k3s-s1,Ready
2026-06-29T11:25:11+00:00,k3s-s2,Ready
2026-06-29T11:25:11+00:00,k3s-s3,Ready
2026-06-29T11:25:11+00:00,k3s-w1,Ready
2026-06-29T11:25:11+00:00,k3s-w2,Ready
2026-06-29T11:25:12+00:00,k3s-s1,Ready
2026-06-29T11:25:12+00:00,k3s-s2,Ready
2026-06-29T11:25:12+00:00,k3s-s3,Ready
2026-06-29T11:25:12+00:00,k3s-w1,Ready
2026-06-29T11:25:12+00:00,k3s-w2,Ready
2026-06-29T11:25:14+00:00,k3s-s1,Ready
2026-06-29T11:25:14+00:00,k3s-s2,Ready
2026-06-29T11:25:14+00:00,k3s-s3,Ready
2026-06-29T11:25:14+00:00,k3s-w1,Ready
2026-06-29T11:25:14+00:00,k3s-w2,Ready
2026-06-29T11:25:15+00:00,k3s-s1,Ready
2026-06-29T11:25:15+00:00,k3s-s2,Ready
2026-06-29T11:25:15+00:00,k3s-s3,Ready
2026-06-29T11:25:15+00:00,k3s-w1,Ready
2026-06-29T11:25:15+00:00,k3s-w2,Ready
2026-06-29T11:25:16+00:00,k3s-s1,Ready
2026-06-29T11:25:16+00:00,k3s-s2,Ready
2026-06-29T11:25:16+00:00,k3s-s3,Ready
2026-06-29T11:25:16+00:00,k3s-w1,Ready
2026-06-29T11:25:16+00:00,k3s-w2,Ready
2026-06-29T11:25:17+00:00,k3s-s1,Ready
2026-06-29T11:25:17+00:00,k3s-s2,Ready
2026-06-29T11:25:17+00:00,k3s-s3,Ready
2026-06-29T11:25:17+00:00,k3s-w1,Ready
2026-06-29T11:25:17+00:00,k3s-w2,Ready
