NAMESPACE     LAST SEEN   TYPE      REASON                           OBJECT                             MESSAGE
default       20m         Normal    NodeNotReady                     node/k3s-s2                        Node k3s-s2 status is now: NodeNotReady
kube-system   20m         Warning   NodeNotReady                     pod/svclb-traefik-81700cf5-d7tm7   Node is not ready
kube-system   20m         Normal    UpdatedLoadBalancer              service/traefik                    Updated LoadBalancer with new IPs: [10.10.10.129 10.10.10.130 10.10.10.131 10.10.20.129 10.10.20.130] -> [10.10.10.129 10.10.10.131 10.10.20.129 10.10.20.130]
kube-system   3m11s       Normal    UpdatedLoadBalancer              service/traefik                    Updated LoadBalancer with new IPs: [10.10.10.129 10.10.10.131 10.10.20.129 10.10.20.130] -> [10.10.10.129 10.10.10.130 10.10.10.131 10.10.20.129 10.10.20.130]
default       2s          Normal    NodeNotReady                     node/k3s-s3                        Node k3s-s3 status is now: NodeNotReady
kube-system   1s          Warning   NodeNotReady                     pod/svclb-traefik-81700cf5-hpwrg   Node is not ready
kube-system   1s          Normal    UpdatedLoadBalancer              service/traefik                    Updated LoadBalancer with new IPs: [10.10.10.129 10.10.10.130 10.10.10.131 10.10.20.129 10.10.20.130] -> [10.10.10.129 10.10.10.130 10.10.20.129 10.10.20.130]
kube-system   23m         Normal    UpdatedLoadBalancer              service/traefik                    Updated LoadBalancer with new IPs: [10.10.10.129 10.10.10.130 10.10.20.129 10.10.20.130] -> [10.10.10.129 10.10.10.130 10.10.10.131 10.10.20.129 10.10.20.130]
testapp       60m         Warning   NodeNotReady                     pod/nginx-test-f8f6dcbc6-85hk5     Node is not ready
testapp       55m         Normal    TaintManagerEviction             pod/nginx-test-f8f6dcbc6-85hk5     Marking for deletion Pod testapp/nginx-test-f8f6dcbc6-85hk5
testapp       55m         Normal    Started                          pod/nginx-test-f8f6dcbc6-6w74p     Container started
testapp       55m         Normal    Scheduled                        pod/nginx-test-f8f6dcbc6-6w74p     Successfully assigned testapp/nginx-test-f8f6dcbc6-6w74p to k3s-s3
testapp       55m         Normal    Pulled                           pod/nginx-test-f8f6dcbc6-6w74p     Container image "nginx:stable" already present on machine and can be accessed by the pod
testapp       55m         Normal    Created                          pod/nginx-test-f8f6dcbc6-6w74p     Container created
testapp       55m         Normal    SuccessfulCreate                 replicaset/nginx-test-f8f6dcbc6    Created pod: nginx-test-f8f6dcbc6-6w74p
default       43m         Normal    Starting                         node/k3s-s2                        
default       43m         Normal    NodeHasSufficientMemory          node/k3s-s2                        Node k3s-s2 status is now: NodeHasSufficientMemory
