NAMESPACE     LAST SEEN   TYPE      REASON                           OBJECT                                                      MESSAGE
default       17m         Normal    NodeNotReady                     node/c2                                                     Node c2 status is now: NodeNotReady
kubeedge      17m         Warning   NodeNotReady                     pod/cloud-iptables-manager-mnh8d                            Node is not ready
kube-system   17m         Warning   NodeNotReady                     pod/svclb-traefik-7ab09d61-8zxqj                            Node is not ready
kube-system   17m         Normal    UpdatedLoadBalancer              service/traefik                                             Updated LoadBalancer with new IPs: [10.10.10.133 10.10.10.134 10.10.10.135] -> [10.10.10.133 10.10.10.135]
kube-system   47s         Normal    UpdatedLoadBalancer              service/traefik                                             Updated LoadBalancer with new IPs: [10.10.10.133 10.10.10.135] -> [10.10.10.133 10.10.10.134 10.10.10.135]
kube-system   37m         Warning   NodeNotReady                     pod/svclb-traefik-7ab09d61-x5cmh                            Node is not ready
default       37m         Normal    NodeNotReady                     node/c3                                                     Node c3 status is now: NodeNotReady
kubeedge      37m         Warning   NodeNotReady                     pod/cloud-iptables-manager-l7lpb                            Node is not ready
kube-system   37m         Normal    UpdatedLoadBalancer              service/traefik                                             Updated LoadBalancer with new IPs: [10.10.10.133 10.10.10.134 10.10.10.135] -> [10.10.10.133 10.10.10.134]
kube-system   20m         Normal    UpdatedLoadBalancer              service/traefik                                             Updated LoadBalancer with new IPs: [10.10.10.133 10.10.10.134] -> [10.10.10.133 10.10.10.134 10.10.10.135]
kubeedge      58m         Warning   NodeNotReady                     pod/cloudcore-589789b9fc-96765                              Node is not ready
kubeedge      53m         Normal    SuccessfulCreate                 replicaset/cloudcore-589789b9fc                             Created pod: cloudcore-589789b9fc-g7s92
kubeedge      53m         Warning   FailedScheduling                 pod/cloudcore-589789b9fc-g7s92                              0/5 nodes are available: 1 node(s) had untolerated taint(s), 2 node(s) didn't have free ports for the requested pod ports, 2 node(s) didn't match Pod's node affinity/selector. no new claims to deallocate, preemption: 0/5 nodes are available: 2 No preemption victims found for incoming pod, 3 Preemption is not helpful for scheduling.
kubeedge      53m         Normal    TaintManagerEviction             pod/cloudcore-589789b9fc-96765                              Marking for deletion Pod kubeedge/cloudcore-589789b9fc-96765
kubeedge      41m         Warning   FailedScheduling                 pod/cloudcore-589789b9fc-g7s92                              0/5 nodes are available: 1 node(s) had untolerated taint(s), 2 node(s) didn't have free ports for the requested pod ports, 2 node(s) didn't match Pod's node affinity/selector. no new claims to deallocate, preemption: 0/5 nodes are available: 2 No preemption victims found for incoming pod, 3 Preemption is not helpful for scheduling.
default       41m         Normal    Starting                         node/c2                                                     Starting kubelet.
default       41m         Normal    CertificateExpirationOK          node/c2                                                     Node and Certificate Authority certificates managed by k3s are OK
default       41m         Warning   Rebooted                         node/c2                                                     Node c2 has been rebooted, boot id: cae759c3-9610-4082-af48-a306bf9e61fc
default       41m         Normal    NodeHasSufficientPID             node/c2                                                     Node c2 status is now: NodeHasSufficientPID
default       41m         Normal    NodeHasNoDiskPressure            node/c2                                                     Node c2 status is now: NodeHasNoDiskPressure
default       41m         Normal    NodeHasSufficientMemory          node/c2                                                     Node c2 status is now: NodeHasSufficientMemory
default       41m         Normal    Starting                         node/c2                                                     
default       41m         Normal    NodeAllocatableEnforced          node/c2                                                     Updated Node Allocatable limit across pods
kubeedge      41m         Warning   FailedMount                      pod/cloudcore-589789b9fc-96765                              MountVolume.SetUp failed for volume "conf" : object "kubeedge"/"cloudcore" not registered
kubeedge      41m         Warning   FailedMount                      pod/cloudcore-589789b9fc-96765                              MountVolume.SetUp failed for volume "certs" : object "kubeedge"/"cloudcore" not registered
default       41m         Normal    NodeReady                        node/c2                                                     Node c2 status is now: NodeReady
kube-system   41m         Normal    SandboxChanged                   pod/svclb-traefik-7ab09d61-8zxqj                            Pod sandbox changed, it will be killed and re-created.
kube-system   41m         Normal    AppliedManifest                  addon/metrics-server-deployment                             Applied manifest at "/var/lib/rancher/k3s/server/manifests/metrics-server/metrics-server-deployment.yaml"
kube-system   41m         Normal    AppliedManifest                  addon/local-storage                                         Applied manifest at "/var/lib/rancher/k3s/server/manifests/local-storage.yaml"
