NAMESPACE     LAST SEEN   TYPE      REASON                           OBJECT                             MESSAGE
default       6m26s       Normal    NodeNotReady                     node/k3s-s2                        Node k3s-s2 status is now: NodeNotReady
kube-system   6m26s       Warning   NodeNotReady                     pod/svclb-traefik-405c6267-qjd7p   Node is not ready
kube-system   15m         Normal    UpdatedLoadBalancer              service/traefik                    Updated LoadBalancer with new IPs: [192.168.228.129 192.168.228.130 192.168.228.131 192.168.228.132 192.168.228.133] -> [192.168.228.129 192.168.228.130 192.168.228.132 192.168.228.133]
default       15m         Normal    NodeNotReady                     node/k3s-s3                        Node k3s-s3 status is now: NodeNotReady
kube-system   15m         Warning   NodeNotReady                     pod/svclb-traefik-405c6267-zltz2   Node is not ready
default       136m        Normal    Starting                         node/k3s-s3                        Starting kubelet.
default       136m        Normal    NodeHasSufficientMemory          node/k3s-s3                        Node k3s-s3 status is now: NodeHasSufficientMemory
default       136m        Normal    NodeHasNoDiskPressure            node/k3s-s3                        Node k3s-s3 status is now: NodeHasNoDiskPressure
default       136m        Normal    CertificateExpirationOK          node/k3s-s3                        Node and Certificate Authority certificates managed by k3s are OK
default       136m        Normal    NodeHasSufficientPID             node/k3s-s3                        Node k3s-s3 status is now: NodeHasSufficientPID
default       136m        Normal    NodeReady                        node/k3s-s3                        Node k3s-s3 status is now: NodeReady
default       136m        Warning   Rebooted                         node/k3s-s3                        Node k3s-s3 has been rebooted, boot id: f246a597-48a4-4c03-8bd2-664ea00e75d0
default       136m        Normal    NodeAllocatableEnforced          node/k3s-s3                        Updated Node Allocatable limit across pods
default       136m        Normal    Starting                         node/k3s-s3                        
kube-system   136m        Normal    AppliedManifest                  addon/ccm                          Applied manifest at "/var/lib/rancher/k3s/server/manifests/ccm.yaml"
testapp       136m        Warning   FailedMount                      pod/nginx-test-7976d45f7d-qmbgp    MountVolume.SetUp failed for volume "kube-api-access-2dt4t" : object "testapp"/"kube-root-ca.crt" not registered
kube-system   136m        Normal    AppliedManifest                  addon/coredns                      Applied manifest at "/var/lib/rancher/k3s/server/manifests/coredns.yaml"
kube-system   136m        Normal    SandboxChanged                   pod/svclb-traefik-405c6267-zltz2   Pod sandbox changed, it will be killed and re-created.
kube-system   136m        Normal    ApplyingManifest                 addon/coredns                      Applying manifest at "/var/lib/rancher/k3s/server/manifests/coredns.yaml"
kube-system   136m        Warning   FailedCreatePodSandBox           pod/svclb-traefik-405c6267-zltz2   Failed to create pod sandbox: rpc error: code = Unknown desc = failed to setup network for sandbox "c1c9136735c96ca4fd82b7a70be1a1a4c74b6ba09eadc4e051a82c5d48568dbd": plugin type="flannel" failed (add): failed to load flannel 'subnet.env' file: open /run/flannel/subnet.env: no such file or directory. Check the flannel pod log for this node.
kube-system   136m        Normal    ApplyingManifest                 addon/local-storage                Applying manifest at "/var/lib/rancher/k3s/server/manifests/local-storage.yaml"
kube-system   136m        Normal    ApplyingManifest                 addon/ccm                          Applying manifest at "/var/lib/rancher/k3s/server/manifests/ccm.yaml"
kube-system   136m        Normal    AppliedManifest                  addon/aggregated-metrics-reader    Applied manifest at "/var/lib/rancher/k3s/server/manifests/metrics-server/aggregated-metrics-reader.yaml"
kube-system   136m        Normal    AppliedManifest                  addon/auth-reader                  Applied manifest at "/var/lib/rancher/k3s/server/manifests/metrics-server/auth-reader.yaml"
kube-system   136m        Normal    AppliedManifest                  addon/auth-delegator               Applied manifest at "/var/lib/rancher/k3s/server/manifests/metrics-server/auth-delegator.yaml"
kube-system   136m        Normal    ApplyingManifest                 addon/resource-reader              Applying manifest at "/var/lib/rancher/k3s/server/manifests/metrics-server/resource-reader.yaml"
kube-system   136m        Normal    AppliedManifest                  addon/metrics-apiservice           Applied manifest at "/var/lib/rancher/k3s/server/manifests/metrics-server/metrics-apiservice.yaml"
