NAMESPACE     LAST SEEN   TYPE      REASON                           OBJECT                             MESSAGE
default       47m         Normal    NodeNotReady                     node/c2                            Node c2 status is now: NodeNotReady
kube-system   47m         Warning   NodeNotReady                     pod/svclb-traefik-7ab09d61-8zxqj   Node is not ready
kube-system   47m         Normal    UpdatedLoadBalancer              service/traefik                    Updated LoadBalancer with new IPs: [10.10.10.133 10.10.10.134 10.10.10.135] -> [10.10.10.133 10.10.10.135]
kubeedge      47m         Warning   NodeNotReady                     pod/cloud-iptables-manager-mnh8d   Node is not ready
kubeedge      54m         Warning   FailedScheduling                 pod/cloudcore-589789b9fc-rtjcz     0/5 nodes are available: 1 node(s) had untolerated taint(s), 2 node(s) didn't have free ports for the requested pod ports, 2 node(s) didn't match Pod's node affinity/selector. no new claims to deallocate, preemption: 0/5 nodes are available: 2 No preemption victims found for incoming pod, 3 Preemption is not helpful for scheduling.
default       54m         Normal    CertificateExpirationOK          node/c2                            Node and Certificate Authority certificates managed by k3s are OK
default       54m         Normal    Starting                         node/c2                            
default       54m         Normal    NodeAllocatableEnforced          node/c2                            Updated Node Allocatable limit across pods
default       54m         Warning   Rebooted                         node/c2                            Node c2 has been rebooted, boot id: 0e4a27bc-8616-497a-865e-86ff903378a5
default       54m         Normal    NodeReady                        node/c2                            Node c2 status is now: NodeReady
default       54m         Normal    NodeHasSufficientPID             node/c2                            Node c2 status is now: NodeHasSufficientPID
default       54m         Normal    NodeHasNoDiskPressure            node/c2                            Node c2 status is now: NodeHasNoDiskPressure
default       54m         Normal    NodeHasSufficientMemory          node/c2                            Node c2 status is now: NodeHasSufficientMemory
default       54m         Normal    Starting                         node/c2                            Starting kubelet.
kube-system   54m         Normal    AppliedManifest                  addon/resource-reader              Applied manifest at "/var/lib/rancher/k3s/server/manifests/metrics-server/resource-reader.yaml"
kube-system   54m         Normal    AppliedManifest                  addon/metrics-server-deployment    Applied manifest at "/var/lib/rancher/k3s/server/manifests/metrics-server/metrics-server-deployment.yaml"
kubeedge      54m         Normal    Pulled                           pod/cloud-iptables-manager-mnh8d   Container image "kubeedge/iptables-manager:v1.21.0" already present on machine and can be accessed by the pod
kubeedge      54m         Normal    Created                          pod/cloud-iptables-manager-mnh8d   Container created
kubeedge      54m         Normal    Started                          pod/cloud-iptables-manager-mnh8d   Container started
kube-system   54m         Warning   FailedCreatePodSandBox           pod/svclb-traefik-7ab09d61-8zxqj   Failed to create pod sandbox: rpc error: code = Unknown desc = failed to setup network for sandbox "9024e4c559eaf4fda70bec436c9b1403929cff6bfc5b960c07de0254f63d14e2": plugin type="flannel" failed (add): failed to load flannel 'subnet.env' file: open /run/flannel/subnet.env: no such file or directory. Check the flannel pod log for this node.
kube-system   54m         Normal    SandboxChanged                   pod/svclb-traefik-7ab09d61-8zxqj   Pod sandbox changed, it will be killed and re-created.
kube-system   54m         Normal    AppliedManifest                  addon/aggregated-metrics-reader    Applied manifest at "/var/lib/rancher/k3s/server/manifests/metrics-server/aggregated-metrics-reader.yaml"
