NAMESPACE     LAST SEEN   TYPE      REASON                           OBJECT                                                      MESSAGE
kube-system   37m         Warning   NodeNotReady                     pod/svclb-traefik-7ab09d61-8zxqj                            Node is not ready
default       37m         Normal    NodeNotReady                     node/c2                                                     Node c2 status is now: NodeNotReady
kubeedge      37m         Warning   NodeNotReady                     pod/cloud-iptables-manager-mnh8d                            Node is not ready
kube-system   37m         Normal    UpdatedLoadBalancer              service/traefik                                             Updated LoadBalancer with new IPs: [10.10.10.133 10.10.10.134 10.10.10.135] -> [10.10.10.133 10.10.10.135]
kube-system   20m         Normal    UpdatedLoadBalancer              service/traefik                                             Updated LoadBalancer with new IPs: [10.10.10.133 10.10.10.135] -> [10.10.10.133 10.10.10.134 10.10.10.135]
kube-system   16m         Normal    UpdatedLoadBalancer              service/traefik                                             Updated LoadBalancer with new IPs: [10.10.10.133 10.10.10.134 10.10.10.135] -> [10.10.10.133 10.10.10.134]
kubeedge      60m         Warning   NodeNotReady                     pod/cloudcore-589789b9fc-5c7b7                              Node is not ready
kube-system   16m         Warning   NodeNotReady                     pod/svclb-traefik-7ab09d61-x5cmh                            Node is not ready
default       16m         Normal    NodeNotReady                     node/c3                                                     Node c3 status is now: NodeNotReady
kubeedge      16m         Warning   NodeNotReady                     pod/cloud-iptables-manager-l7lpb                            Node is not ready
kubeedge      55m         Warning   FailedScheduling                 pod/cloudcore-589789b9fc-9hwkp                              0/5 nodes are available: 1 node(s) had untolerated taint(s), 2 node(s) didn't have free ports for the requested pod ports, 2 node(s) didn't match Pod's node affinity/selector. no new claims to deallocate, preemption: 0/5 nodes are available: 2 No preemption victims found for incoming pod, 3 Preemption is not helpful for scheduling.
kubeedge      55m         Normal    TaintManagerEviction             pod/cloudcore-589789b9fc-5c7b7                              Marking for deletion Pod kubeedge/cloudcore-589789b9fc-5c7b7
kubeedge      55m         Normal    SuccessfulCreate                 replicaset/cloudcore-589789b9fc                             Created pod: cloudcore-589789b9fc-9hwkp
kubeedge      43m         Warning   FailedScheduling                 pod/cloudcore-589789b9fc-9hwkp                              0/5 nodes are available: 1 node(s) had untolerated taint(s), 2 node(s) didn't have free ports for the requested pod ports, 2 node(s) didn't match Pod's node affinity/selector. no new claims to deallocate, preemption: 0/5 nodes are available: 2 No preemption victims found for incoming pod, 3 Preemption is not helpful for scheduling.
default       43m         Normal    NodeHasSufficientMemory          node/c3                                                     Node c3 status is now: NodeHasSufficientMemory
default       43m         Normal    NodeHasNoDiskPressure            node/c3                                                     Node c3 status is now: NodeHasNoDiskPressure
