timestamp,node,status
2026-06-29T07:32:35+00:00,k3s-s1,Ready
2026-06-29T07:32:35+00:00,k3s-s2,Ready
2026-06-29T07:32:35+00:00,k3s-s3,Ready
2026-06-29T07:32:35+00:00,k3s-w1,Ready
2026-06-29T07:32:35+00:00,k3s-w2,Ready
2026-06-29T07:32:36+00:00,k3s-s1,Ready
2026-06-29T07:32:36+00:00,k3s-s2,Ready
2026-06-29T07:32:36+00:00,k3s-s3,Ready
2026-06-29T07:32:36+00:00,k3s-w1,Ready
2026-06-29T07:32:36+00:00,k3s-w2,Ready
2026-06-29T07:32:37+00:00,k3s-s1,Ready
2026-06-29T07:32:37+00:00,k3s-s2,Ready
2026-06-29T07:32:37+00:00,k3s-s3,Ready
2026-06-29T07:32:37+00:00,k3s-w1,Ready
2026-06-29T07:32:37+00:00,k3s-w2,Ready
2026-06-29T07:32:38+00:00,k3s-s1,Ready
2026-06-29T07:32:38+00:00,k3s-s2,Ready
2026-06-29T07:32:38+00:00,k3s-s3,Ready
2026-06-29T07:32:38+00:00,k3s-w1,Ready
2026-06-29T07:32:38+00:00,k3s-w2,Ready
2026-06-29T07:32:39+00:00,k3s-s1,Ready
2026-06-29T07:32:39+00:00,k3s-s2,Ready
2026-06-29T07:32:39+00:00,k3s-s3,Ready
2026-06-29T07:32:39+00:00,k3s-w1,Ready
2026-06-29T07:32:39+00:00,k3s-w2,Ready
2026-06-29T07:32:40+00:00,k3s-s1,Ready
2026-06-29T07:32:40+00:00,k3s-s2,Ready
2026-06-29T07:32:40+00:00,k3s-s3,Ready
2026-06-29T07:32:40+00:00,k3s-w1,Ready
2026-06-29T07:32:40+00:00,k3s-w2,Ready
2026-06-29T07:32:41+00:00,k3s-s1,Ready
2026-06-29T07:32:41+00:00,k3s-s2,Ready
2026-06-29T07:32:41+00:00,k3s-s3,Ready
2026-06-29T07:32:41+00:00,k3s-w1,Ready
2026-06-29T07:32:41+00:00,k3s-w2,Ready
2026-06-29T07:32:42+00:00,k3s-s1,Ready
2026-06-29T07:32:42+00:00,k3s-s2,Ready
2026-06-29T07:32:42+00:00,k3s-s3,Ready
2026-06-29T07:32:42+00:00,k3s-w1,Ready
2026-06-29T07:32:42+00:00,k3s-w2,Ready
2026-06-29T07:32:43+00:00,k3s-s1,Ready
2026-06-29T07:32:43+00:00,k3s-s2,Ready
2026-06-29T07:32:43+00:00,k3s-s3,Ready
2026-06-29T07:32:43+00:00,k3s-w1,Ready
2026-06-29T07:32:43+00:00,k3s-w2,Ready
2026-06-29T07:32:44+00:00,k3s-s1,Ready
2026-06-29T07:32:44+00:00,k3s-s2,Ready
2026-06-29T07:32:44+00:00,k3s-s3,Ready
2026-06-29T07:32:44+00:00,k3s-w1,Ready
2026-06-29T07:32:44+00:00,k3s-w2,Ready
2026-06-29T07:32:45+00:00,k3s-s1,Ready
2026-06-29T07:32:45+00:00,k3s-s2,Ready
2026-06-29T07:32:45+00:00,k3s-s3,Ready
2026-06-29T07:32:45+00:00,k3s-w1,Ready
2026-06-29T07:32:45+00:00,k3s-w2,Ready
2026-06-29T07:32:47+00:00,k3s-s1,Ready
2026-06-29T07:32:47+00:00,k3s-s2,Ready
2026-06-29T07:32:47+00:00,k3s-s3,Ready
2026-06-29T07:32:47+00:00,k3s-w1,Ready
2026-06-29T07:32:47+00:00,k3s-w2,Ready
2026-06-29T07:32:48+00:00,k3s-s1,Ready
2026-06-29T07:32:48+00:00,k3s-s2,Ready
2026-06-29T07:32:48+00:00,k3s-s3,Ready
2026-06-29T07:32:48+00:00,k3s-w1,Ready
2026-06-29T07:32:48+00:00,k3s-w2,Ready
2026-06-29T07:32:49+00:00,k3s-s1,Ready
2026-06-29T07:32:49+00:00,k3s-s2,Ready
2026-06-29T07:32:49+00:00,k3s-s3,Ready
2026-06-29T07:32:49+00:00,k3s-w1,Ready
2026-06-29T07:32:49+00:00,k3s-w2,Ready
2026-06-29T07:32:50+00:00,k3s-s1,Ready
2026-06-29T07:32:50+00:00,k3s-s2,Ready
2026-06-29T07:32:50+00:00,k3s-s3,Ready
2026-06-29T07:32:50+00:00,k3s-w1,Ready
2026-06-29T07:32:50+00:00,k3s-w2,Ready
2026-06-29T07:32:51+00:00,k3s-s1,Ready
2026-06-29T07:32:51+00:00,k3s-s2,Ready
2026-06-29T07:32:51+00:00,k3s-s3,Ready
2026-06-29T07:32:51+00:00,k3s-w1,Ready
2026-06-29T07:32:51+00:00,k3s-w2,Ready
2026-06-29T07:32:52+00:00,k3s-s1,Ready
2026-06-29T07:32:52+00:00,k3s-s2,Ready
2026-06-29T07:32:52+00:00,k3s-s3,Ready
2026-06-29T07:32:52+00:00,k3s-w1,Ready
2026-06-29T07:32:52+00:00,k3s-w2,Ready
2026-06-29T07:32:53+00:00,k3s-s1,Ready
2026-06-29T07:32:53+00:00,k3s-s2,Ready
2026-06-29T07:32:53+00:00,k3s-s3,Ready
2026-06-29T07:32:53+00:00,k3s-w1,Ready
2026-06-29T07:32:53+00:00,k3s-w2,Ready
2026-06-29T07:32:54+00:00,k3s-s1,Ready
2026-06-29T07:32:54+00:00,k3s-s2,Ready
