NAMESPACE     LAST SEEN   TYPE      REASON                           OBJECT                             MESSAGE
default       31m         Normal    NodeNotReady                     node/c2                            Node c2 status is now: NodeNotReady
kube-system   31m         Warning   NodeNotReady                     pod/svclb-traefik-7ab09d61-8zxqj   Node is not ready
kube-system   31m         Normal    UpdatedLoadBalancer              service/traefik                    Updated LoadBalancer with new IPs: [10.10.10.133 10.10.10.134 10.10.10.135] -> [10.10.10.133 10.10.10.135]
kubeedge      31m         Warning   NodeNotReady                     pod/cloud-iptables-manager-mnh8d   Node is not ready
kube-system   14m         Normal    UpdatedLoadBalancer              service/traefik                    Updated LoadBalancer with new IPs: [10.10.10.133 10.10.10.135] -> [10.10.10.133 10.10.10.134 10.10.10.135]
kubeedge      4h36m       Warning   FailedScheduling                 pod/cloudcore-589789b9fc-5c7b7     0/5 nodes are available: 1 node(s) had untolerated taint(s), 2 node(s) didn't have free ports for the requested pod ports, 2 node(s) didn't match Pod's node affinity/selector. no new claims to deallocate, preemption: 0/5 nodes are available: 2 No preemption victims found for incoming pod, 3 Preemption is not helpful for scheduling.
kubeedge      4h36m       Normal    TaintManagerEviction             pod/cloudcore-589789b9fc-8xlxv     Marking for deletion Pod kubeedge/cloudcore-589789b9fc-8xlxv
kubeedge      4h36m       Normal    SuccessfulCreate                 replicaset/cloudcore-589789b9fc    Created pod: cloudcore-589789b9fc-5c7b7
kubeedge      4h20m       Warning   FailedScheduling                 pod/cloudcore-589789b9fc-5c7b7     0/5 nodes are available: 1 node(s) had untolerated taint(s), 2 node(s) didn't have free ports for the requested pod ports, 2 node(s) didn't match Pod's node affinity/selector. no new claims to deallocate, preemption: 0/5 nodes are available: 2 No preemption victims found for incoming pod, 3 Preemption is not helpful for scheduling.
default       4h20m       Normal    NodeAllocatableEnforced          node/c3                            Updated Node Allocatable limit across pods
default       4h20m       Normal    NodeHasSufficientPID             node/c3                            Node c3 status is now: NodeHasSufficientPID
default       4h20m       Normal    NodeReady                        node/c3                            Node c3 status is now: NodeReady
default       4h20m       Normal    CertificateExpirationOK          node/c3                            Node and Certificate Authority certificates managed by k3s are OK
