NAMESPACE     LAST SEEN   TYPE      REASON                    OBJECT                               MESSAGE
testapp       58m         Normal    SuccessfulCreate          replicaset/nginx-test-54db47f9bb     Created pod: nginx-test-54db47f9bb-m8ksb
testapp       58m         Normal    Created                   pod/nginx-test-54db47f9bb-m8ksb      Container created
testapp       58m         Normal    Killing                   pod/nginx-test-54db47f9bb-z4kvn      Stopping container nginx
testapp       58m         Normal    Started                   pod/nginx-test-54db47f9bb-m8ksb      Container started
testapp       58m         Normal    Pulled                    pod/nginx-test-54db47f9bb-m8ksb      Container image "nginx:stable" already present on machine and can be accessed by the pod
testapp       58m         Normal    Scheduled                 pod/nginx-test-54db47f9bb-m8ksb      Successfully assigned testapp/nginx-test-54db47f9bb-m8ksb to k3s-s3
testapp       56m         Normal    Started                   pod/nginx-test-54db47f9bb-m2gdp      Container started
testapp       56m         Normal    SuccessfulCreate          replicaset/nginx-test-54db47f9bb     Created pod: nginx-test-54db47f9bb-m2gdp
testapp       56m         Normal    Killing                   pod/nginx-test-54db47f9bb-d9xnl      Stopping container nginx
testapp       56m         Normal    Scheduled                 pod/nginx-test-54db47f9bb-m2gdp      Successfully assigned testapp/nginx-test-54db47f9bb-m2gdp to k3s-w2
testapp       56m         Normal    Pulled                    pod/nginx-test-54db47f9bb-m2gdp      Container image "nginx:stable" already present on machine and can be accessed by the pod
testapp       56m         Normal    Created                   pod/nginx-test-54db47f9bb-m2gdp      Container created
testapp       54m         Normal    Scheduled                 pod/nginx-test-54db47f9bb-kpwrt      Successfully assigned testapp/nginx-test-54db47f9bb-kpwrt to k3s-s1
testapp       54m         Normal    Started                   pod/nginx-test-54db47f9bb-kpwrt      Container started
testapp       45m         Normal    SuccessfulCreate          replicaset/nginx-test-54db47f9bb     (combined from similar events): Created pod: nginx-test-54db47f9bb-pdhgn
testapp       54m         Normal    Killing                   pod/nginx-test-54db47f9bb-m2gdp      Stopping container nginx
testapp       54m         Normal    Pulled                    pod/nginx-test-54db47f9bb-kpwrt      Container image "nginx:stable" already present on machine and can be accessed by the pod
testapp       54m         Normal    Created                   pod/nginx-test-54db47f9bb-kpwrt      Container created
testapp       51m         Normal    Started                   pod/nginx-test-54db47f9bb-jnrwm      Container started
testapp       51m         Normal    Scheduled                 pod/nginx-test-54db47f9bb-jnrwm      Successfully assigned testapp/nginx-test-54db47f9bb-jnrwm to k3s-w2
testapp       51m         Normal    Killing                   pod/nginx-test-54db47f9bb-m8ksb      Stopping container nginx
testapp       51m         Normal    Pulled                    pod/nginx-test-54db47f9bb-jnrwm      Container image "nginx:stable" already present on machine and can be accessed by the pod
testapp       51m         Normal    Created                   pod/nginx-test-54db47f9bb-jnrwm      Container created
testapp       48m         Normal    Started                   pod/nginx-test-54db47f9bb-4xzff      Container started
testapp       48m         Normal    Scheduled                 pod/nginx-test-54db47f9bb-4xzff      Successfully assigned testapp/nginx-test-54db47f9bb-4xzff to k3s-s3
testapp       48m         Normal    Pulled                    pod/nginx-test-54db47f9bb-4xzff      Container image "nginx:stable" already present on machine and can be accessed by the pod
testapp       48m         Normal    Created                   pod/nginx-test-54db47f9bb-4xzff      Container created
testapp       48m         Normal    Killing                   pod/nginx-test-54db47f9bb-hqknx      Stopping container nginx
testapp       45m         Normal    Killing                   pod/nginx-test-54db47f9bb-kpwrt      Stopping container nginx
testapp       45m         Normal    Scheduled                 pod/nginx-test-54db47f9bb-pdhgn      Successfully assigned testapp/nginx-test-54db47f9bb-pdhgn to k3s-s2
testapp       45m         Normal    Created                   pod/nginx-test-54db47f9bb-pdhgn      Container created
testapp       45m         Normal    Pulled                    pod/nginx-test-54db47f9bb-pdhgn      Container image "nginx:stable" already present on machine and can be accessed by the pod
testapp       45m         Normal    Started                   pod/nginx-test-54db47f9bb-pdhgn      Container started
kube-system   10m         Warning   NodeNotReady              pod/metrics-server-fdb7f6596-dzkgl   Node is not ready
kube-system   10m         Warning   NodeNotReady              pod/coredns-5f779c8467-qjnnf         Node is not ready
kube-system   10m         Warning   NodeNotReady              pod/svclb-traefik-405c6267-827kb     Node is not ready
