NAMESPACE     LAST SEEN   TYPE      REASON                           OBJECT                                                          MESSAGE
kube-system   42m         Warning   NodeNotReady                     pod/svclb-traefik-81700cf5-d7tm7                                Node is not ready
default       42m         Normal    NodeNotReady                     node/k3s-s2                                                     Node k3s-s2 status is now: NodeNotReady
kube-system   42m         Normal    UpdatedLoadBalancer              service/traefik                                                 Updated LoadBalancer with new IPs: [10.10.10.129 10.10.10.130 10.10.10.131 10.10.20.129 10.10.20.130] -> [10.10.10.129 10.10.10.131 10.10.20.129 10.10.20.130]
kube-system   22m         Normal    UpdatedLoadBalancer              service/traefik                                                 Updated LoadBalancer with new IPs: [10.10.10.129 10.10.10.131 10.10.20.129 10.10.20.130] -> [10.10.10.129 10.10.10.130 10.10.10.131 10.10.20.129 10.10.20.130]
kube-system   19m         Warning   NodeNotReady                     pod/svclb-traefik-81700cf5-hpwrg                                Node is not ready
default       19m         Normal    NodeNotReady                     node/k3s-s3                                                     Node k3s-s3 status is now: NodeNotReady
kube-system   19m         Normal    UpdatedLoadBalancer              service/traefik                                                 Updated LoadBalancer with new IPs: [10.10.10.129 10.10.10.130 10.10.10.131 10.10.20.129 10.10.20.130] -> [10.10.10.129 10.10.10.130 10.10.20.129 10.10.20.130]
kube-system   55s         Normal    UpdatedLoadBalancer              service/traefik                                                 Updated LoadBalancer with new IPs: [10.10.10.129 10.10.10.130 10.10.20.129 10.10.20.130] -> [10.10.10.129 10.10.10.130 10.10.10.131 10.10.20.129 10.10.20.130]
default       50m         Normal    Starting                         node/k3s-s3                                                     
default       50m         Normal    CertificateExpirationOK          node/k3s-s3                                                     Node and Certificate Authority certificates managed by k3s are OK
default       50m         Normal    Starting                         node/k3s-s3                                                     Starting kubelet.
default       50m         Normal    NodeHasSufficientMemory          node/k3s-s3                                                     Node k3s-s3 status is now: NodeHasSufficientMemory
default       50m         Normal    NodeHasNoDiskPressure            node/k3s-s3                                                     Node k3s-s3 status is now: NodeHasNoDiskPressure
default       50m         Normal    NodeHasSufficientPID             node/k3s-s3                                                     Node k3s-s3 status is now: NodeHasSufficientPID
default       50m         Normal    NodeAllocatableEnforced          node/k3s-s3                                                     Updated Node Allocatable limit across pods
default       50m         Warning   Rebooted                         node/k3s-s3                                                     Node k3s-s3 has been rebooted, boot id: c23a3fe4-f568-4233-bd62-b067562eac6f
default       50m         Normal    NodeReady                        node/k3s-s3                                                     Node k3s-s3 status is now: NodeReady
kube-system   50m         Warning   FailedCreatePodSandBox           pod/svclb-traefik-81700cf5-hpwrg                                Failed to create pod sandbox: rpc error: code = Unknown desc = failed to setup network for sandbox "e48bc2c9e1baf43c6bc993f6724b89c5a426940c263cb3aa5e4ef755c4c17d34": plugin type="flannel" failed (add): failed to load flannel 'subnet.env' file: open /run/flannel/subnet.env: no such file or directory. Check the flannel pod log for this node.
kube-system   50m         Normal    SandboxChanged                   pod/svclb-traefik-81700cf5-hpwrg                                Pod sandbox changed, it will be killed and re-created.
testapp       50m         Warning   FailedMount                      pod/nginx-test-f8f6dcbc6-l4sds                                  MountVolume.SetUp failed for volume "kube-api-access-q8nwg" : object "testapp"/"kube-root-ca.crt" not registered
kube-system   50m         Normal    ApplyingManifest                 addon/ccm                                                       Applying manifest at "/var/lib/rancher/k3s/server/manifests/ccm.yaml"
kube-system   50m         Normal    AppliedManifest                  addon/rolebindings                                              Applied manifest at "/var/lib/rancher/k3s/server/manifests/rolebindings.yaml"
kube-system   50m         Normal    AppliedManifest                  addon/aggregated-metrics-reader                                 Applied manifest at "/var/lib/rancher/k3s/server/manifests/metrics-server/aggregated-metrics-reader.yaml"
kube-system   50m         Normal    AppliedManifest                  addon/auth-reader                                               Applied manifest at "/var/lib/rancher/k3s/server/manifests/metrics-server/auth-reader.yaml"
kube-system   50m         Normal    ApplyingManifest                 addon/traefik                                                   Applying manifest at "/var/lib/rancher/k3s/server/manifests/traefik.yaml"
kube-system   50m         Normal    AppliedManifest                  addon/runtimes                                                  Applied manifest at "/var/lib/rancher/k3s/server/manifests/runtimes.yaml"
kube-system   50m         Normal    ApplyingManifest                 addon/auth-reader                                               Applying manifest at "/var/lib/rancher/k3s/server/manifests/metrics-server/auth-reader.yaml"
kube-system   50m         Normal    ApplyingManifest                 addon/rolebindings                                              Applying manifest at "/var/lib/rancher/k3s/server/manifests/rolebindings.yaml"
kube-system   50m         Normal    AppliedManifest                  addon/resource-reader                                           Applied manifest at "/var/lib/rancher/k3s/server/manifests/metrics-server/resource-reader.yaml"
kube-system   50m         Normal    ApplyingManifest                 addon/resource-reader                                           Applying manifest at "/var/lib/rancher/k3s/server/manifests/metrics-server/resource-reader.yaml"
kube-system   50m         Normal    AppliedManifest                  addon/metrics-server-service                                    Applied manifest at "/var/lib/rancher/k3s/server/manifests/metrics-server/metrics-server-service.yaml"
kube-system   50m         Normal    ApplyingManifest                 addon/metrics-server-service                                    Applying manifest at "/var/lib/rancher/k3s/server/manifests/metrics-server/metrics-server-service.yaml"
