timestamp,status_code,response_time_ms,success,error
2026-05-25T11:58:42.815753+00:00,200,2.41,True,
2026-05-25T11:58:43.818381+00:00,200,3.7,True,
2026-05-25T11:58:44.822573+00:00,200,5.88,True,
2026-05-25T11:58:45.828779+00:00,200,2.78,True,
2026-05-25T11:58:46.831754+00:00,200,2.36,True,
2026-05-25T11:58:47.834404+00:00,200,6.22,True,
2026-05-25T11:58:48.840961+00:00,200,1.27,True,
2026-05-25T11:58:49.842427+00:00,200,1.81,True,
2026-05-25T11:58:50.844447+00:00,200,4.1,True,
2026-05-25T11:58:51.849686+00:00,200,4.3,True,
2026-05-25T11:58:52.854270+00:00,200,2.15,True,
2026-05-25T11:58:53.856615+00:00,200,2.39,True,
2026-05-25T11:58:54.859371+00:00,200,5.12,True,
2026-05-25T11:58:55.864755+00:00,200,2.02,True,
2026-05-25T11:58:56.867034+00:00,200,7.11,True,
2026-05-25T11:58:57.874480+00:00,200,5.59,True,
2026-05-25T11:58:58.880450+00:00,200,1.86,True,
2026-05-25T11:58:59.882555+00:00,200,3.12,True,
2026-05-25T11:59:00.886415+00:00,200,8.14,True,
2026-05-25T11:59:01.894967+00:00,200,3.62,True,
2026-05-25T11:59:02.899308+00:00,200,2.29,True,
2026-05-25T11:59:03.901781+00:00,200,2.21,True,
2026-05-25T11:59:04.904436+00:00,200,6.99,True,
2026-05-25T11:59:05.912290+00:00,200,2.14,True,
2026-05-25T11:59:06.914928+00:00,200,1.91,True,
2026-05-25T11:59:07.917136+00:00,200,5.82,True,
2026-05-25T11:59:08.923253+00:00,200,2.86,True,
2026-05-25T11:59:09.926361+00:00,200,3.69,True,
2026-05-25T11:59:10.930281+00:00,200,2.89,True,
2026-05-25T11:59:11.933801+00:00,200,1.33,True,
2026-05-25T11:59:12.935336+00:00,200,3.08,True,
2026-05-25T11:59:13.938645+00:00,200,2.28,True,
2026-05-25T11:59:14.941282+00:00,200,6.07,True,
2026-05-25T11:59:15.947759+00:00,200,5.28,True,
2026-05-25T11:59:16.953732+00:00,200,5.01,True,
2026-05-25T11:59:17.959175+00:00,200,1.82,True,
2026-05-25T11:59:18.961294+00:00,200,2.68,True,
2026-05-25T11:59:19.965033+00:00,200,2.67,True,
2026-05-25T11:59:20.968096+00:00,200,6.16,True,
2026-05-25T11:59:21.974562+00:00,200,4.17,True,
2026-05-25T11:59:22.979268+00:00,200,5.8,True,
2026-05-25T11:59:23.985568+00:00,200,1.85,True,
2026-05-25T11:59:24.987841+00:00,200,6.47,True,
2026-05-25T11:59:25.994950+00:00,200,1.51,True,
2026-05-25T11:59:26.996709+00:00,200,6.19,True,
2026-05-25T11:59:28.004502+00:00,200,8.79,True,
2026-05-25T11:59:29.013735+00:00,200,3.14,True,
2026-05-25T11:59:30.017095+00:00,200,2.45,True,
2026-05-25T11:59:31.020410+00:00,200,4.61,True,
2026-05-25T11:59:32.025356+00:00,200,3.7,True,
2026-05-25T11:59:33.030200+00:00,200,4.56,True,
2026-05-25T11:59:34.035226+00:00,200,1.94,True,
2026-05-25T11:59:35.037844+00:00,200,4.72,True,
2026-05-25T11:59:36.043590+00:00,200,2.92,True,
2026-05-25T11:59:37.047041+00:00,200,1.49,True,
2026-05-25T11:59:38.048774+00:00,200,2.94,True,
2026-05-25T11:59:39.052070+00:00,200,2.88,True,
2026-05-25T11:59:40.055200+00:00,200,2.48,True,
2026-05-25T11:59:41.057993+00:00,200,2.44,True,
2026-05-25T11:59:42.060650+00:00,200,1.07,True,
2026-05-25T11:59:43.061994+00:00,,2004.02,False,ConnectTimeout
2026-05-25T11:59:46.066692+00:00,200,4.44,True,
2026-05-25T11:59:47.071627+00:00,,2002.6,False,ConnectTimeout
2026-05-25T11:59:50.074434+00:00,200,2.89,True,
2026-05-25T11:59:51.077749+00:00,200,3.14,True,
2026-05-25T11:59:52.081155+00:00,200,2.49,True,
