timestamp,node,status
2026-06-29T08:44:01+00:00,k3s-s1,Ready
2026-06-29T08:44:01+00:00,k3s-s2,Ready
2026-06-29T08:44:01+00:00,k3s-s3,Ready
2026-06-29T08:44:01+00:00,k3s-w1,Ready
2026-06-29T08:44:01+00:00,k3s-w2,Ready
2026-06-29T08:44:02+00:00,k3s-s1,Ready
2026-06-29T08:44:02+00:00,k3s-s2,Ready
2026-06-29T08:44:02+00:00,k3s-s3,Ready
2026-06-29T08:44:02+00:00,k3s-w1,Ready
2026-06-29T08:44:02+00:00,k3s-w2,Ready
2026-06-29T08:44:03+00:00,k3s-s1,Ready
2026-06-29T08:44:03+00:00,k3s-s2,Ready
2026-06-29T08:44:03+00:00,k3s-s3,Ready
2026-06-29T08:44:03+00:00,k3s-w1,Ready
2026-06-29T08:44:03+00:00,k3s-w2,Ready
2026-06-29T08:44:04+00:00,k3s-s1,Ready
2026-06-29T08:44:04+00:00,k3s-s2,Ready
2026-06-29T08:44:04+00:00,k3s-s3,Ready
2026-06-29T08:44:04+00:00,k3s-w1,Ready
2026-06-29T08:44:04+00:00,k3s-w2,Ready
2026-06-29T08:44:05+00:00,k3s-s1,Ready
2026-06-29T08:44:05+00:00,k3s-s2,Ready
2026-06-29T08:44:05+00:00,k3s-s3,Ready
2026-06-29T08:44:05+00:00,k3s-w1,Ready
2026-06-29T08:44:05+00:00,k3s-w2,Ready
2026-06-29T08:44:06+00:00,k3s-s1,Ready
2026-06-29T08:44:06+00:00,k3s-s2,Ready
2026-06-29T08:44:06+00:00,k3s-s3,Ready
2026-06-29T08:44:06+00:00,k3s-w1,Ready
2026-06-29T08:44:06+00:00,k3s-w2,Ready
2026-06-29T08:44:07+00:00,k3s-s1,Ready
2026-06-29T08:44:07+00:00,k3s-s2,Ready
2026-06-29T08:44:07+00:00,k3s-s3,Ready
2026-06-29T08:44:07+00:00,k3s-w1,Ready
2026-06-29T08:44:07+00:00,k3s-w2,Ready
2026-06-29T08:44:08+00:00,k3s-s1,Ready
2026-06-29T08:44:08+00:00,k3s-s2,Ready
2026-06-29T08:44:08+00:00,k3s-s3,Ready
2026-06-29T08:44:08+00:00,k3s-w1,Ready
2026-06-29T08:44:08+00:00,k3s-w2,Ready
2026-06-29T08:44:09+00:00,k3s-s1,Ready
2026-06-29T08:44:09+00:00,k3s-s2,Ready
2026-06-29T08:44:09+00:00,k3s-s3,Ready
2026-06-29T08:44:09+00:00,k3s-w1,Ready
2026-06-29T08:44:09+00:00,k3s-w2,Ready
2026-06-29T08:44:10+00:00,k3s-s1,Ready
2026-06-29T08:44:10+00:00,k3s-s2,Ready
2026-06-29T08:44:10+00:00,k3s-s3,Ready
2026-06-29T08:44:10+00:00,k3s-w1,Ready
2026-06-29T08:44:10+00:00,k3s-w2,Ready
2026-06-29T08:44:11+00:00,k3s-s1,Ready
2026-06-29T08:44:11+00:00,k3s-s2,Ready
2026-06-29T08:44:11+00:00,k3s-s3,Ready
2026-06-29T08:44:11+00:00,k3s-w1,Ready
2026-06-29T08:44:11+00:00,k3s-w2,Ready
2026-06-29T08:44:12+00:00,k3s-s1,Ready
2026-06-29T08:44:12+00:00,k3s-s2,Ready
2026-06-29T08:44:12+00:00,k3s-s3,Ready
2026-06-29T08:44:12+00:00,k3s-w1,Ready
2026-06-29T08:44:12+00:00,k3s-w2,Ready
2026-06-29T08:44:13+00:00,k3s-s1,Ready
2026-06-29T08:44:13+00:00,k3s-s2,Ready
2026-06-29T08:44:13+00:00,k3s-s3,Ready
2026-06-29T08:44:13+00:00,k3s-w1,Ready
2026-06-29T08:44:13+00:00,k3s-w2,Ready
2026-06-29T08:44:14+00:00,k3s-s1,Ready
