timestamp,status_code,response_time_ms,success,error
2026-05-30T14:09:57.958869+00:00,200,1.75,True,
2026-05-30T14:09:58.960850+00:00,200,5.78,True,
2026-05-30T14:09:59.967041+00:00,200,3.57,True,
2026-05-30T14:10:00.971000+00:00,200,4.74,True,
2026-05-30T14:10:01.976036+00:00,200,2.54,True,
2026-05-30T14:10:02.978924+00:00,200,2.62,True,
2026-05-30T14:10:03.981941+00:00,200,2.95,True,
2026-05-30T14:10:04.985134+00:00,200,2.52,True,
2026-05-30T14:10:05.987953+00:00,200,5.79,True,
2026-05-30T14:10:06.994100+00:00,200,1.91,True,
2026-05-30T14:10:07.996166+00:00,200,1.96,True,
2026-05-30T14:10:08.998525+00:00,200,3.19,True,
2026-05-30T14:10:10.002018+00:00,200,3.48,True,
2026-05-30T14:10:11.005788+00:00,200,3.51,True,
2026-05-30T14:10:12.009458+00:00,200,0.77,True,
2026-05-30T14:10:13.010571+00:00,200,3.73,True,
2026-05-30T14:10:14.014519+00:00,200,2.72,True,
2026-05-30T14:10:15.017912+00:00,200,3.09,True,
2026-05-30T14:10:16.021261+00:00,200,3.36,True,
2026-05-30T14:10:17.024811+00:00,200,2.38,True,
2026-05-30T14:10:18.027582+00:00,200,3.28,True,
2026-05-30T14:10:19.031240+00:00,200,2.21,True,
2026-05-30T14:10:20.033789+00:00,200,3.68,True,
2026-05-30T14:10:21.038128+00:00,200,2.99,True,
2026-05-30T14:10:22.041382+00:00,200,3.26,True,
2026-05-30T14:10:23.044980+00:00,200,3.1,True,
2026-05-30T14:10:24.048587+00:00,200,2.5,True,
2026-05-30T14:10:25.051262+00:00,200,2.85,True,
2026-05-30T14:10:26.054322+00:00,200,3.75,True,
2026-05-30T14:10:27.058271+00:00,200,1.27,True,
2026-05-30T14:10:28.059753+00:00,200,2.46,True,
2026-05-30T14:10:29.062546+00:00,200,3.04,True,
2026-05-30T14:10:30.065841+00:00,200,1.71,True,
2026-05-30T14:10:31.067824+00:00,200,3.55,True,
2026-05-30T14:10:32.071926+00:00,200,3.33,True,
2026-05-30T14:10:33.075481+00:00,200,1.51,True,
