NAMESPACE     LAST SEEN   TYPE      REASON                           OBJECT                                                      MESSAGE
default       18m         Normal    NodeNotReady                     node/c2                                                     Node c2 status is now: NodeNotReady
kubeedge      18m         Warning   NodeNotReady                     pod/cloud-iptables-manager-mnh8d                            Node is not ready
kube-system   18m         Warning   NodeNotReady                     pod/svclb-traefik-7ab09d61-8zxqj                            Node is not ready
kube-system   18m         Normal    UpdatedLoadBalancer              service/traefik                                             Updated LoadBalancer with new IPs: [10.10.10.133 10.10.10.134 10.10.10.135] -> [10.10.10.133 10.10.10.135]
kube-system   108s        Normal    UpdatedLoadBalancer              service/traefik                                             Updated LoadBalancer with new IPs: [10.10.10.133 10.10.10.135] -> [10.10.10.133 10.10.10.134 10.10.10.135]
kube-system   38m         Warning   NodeNotReady                     pod/svclb-traefik-7ab09d61-x5cmh                            Node is not ready
default       38m         Normal    NodeNotReady                     node/c3                                                     Node c3 status is now: NodeNotReady
kubeedge      38m         Warning   NodeNotReady                     pod/cloud-iptables-manager-l7lpb                            Node is not ready
kube-system   38m         Normal    UpdatedLoadBalancer              service/traefik                                             Updated LoadBalancer with new IPs: [10.10.10.133 10.10.10.134 10.10.10.135] -> [10.10.10.133 10.10.10.134]
kube-system   21m         Normal    UpdatedLoadBalancer              service/traefik                                             Updated LoadBalancer with new IPs: [10.10.10.133 10.10.10.134] -> [10.10.10.133 10.10.10.134 10.10.10.135]
kubeedge      59m         Warning   NodeNotReady                     pod/cloudcore-589789b9fc-96765                              Node is not ready
kubeedge      54m         Normal    SuccessfulCreate                 replicaset/cloudcore-589789b9fc                             Created pod: cloudcore-589789b9fc-g7s92
kubeedge      54m         Warning   FailedScheduling                 pod/cloudcore-589789b9fc-g7s92                              0/5 nodes are available: 1 node(s) had untolerated taint(s), 2 node(s) didn't have free ports for the requested pod ports, 2 node(s) didn't match Pod's node affinity/selector. no new claims to deallocate, preemption: 0/5 nodes are available: 2 No preemption victims found for incoming pod, 3 Preemption is not helpful for scheduling.
kubeedge      54m         Normal    TaintManagerEviction             pod/cloudcore-589789b9fc-96765                              Marking for deletion Pod kubeedge/cloudcore-589789b9fc-96765
kubeedge      42m         Warning   FailedScheduling                 pod/cloudcore-589789b9fc-g7s92                              0/5 nodes are available: 1 node(s) had untolerated taint(s), 2 node(s) didn't have free ports for the requested pod ports, 2 node(s) didn't match Pod's node affinity/selector. no new claims to deallocate, preemption: 0/5 nodes are available: 2 No preemption victims found for incoming pod, 3 Preemption is not helpful for scheduling.
default       42m         Normal    Starting                         node/c2                                                     Starting kubelet.
default       42m         Normal    CertificateExpirationOK          node/c2                                                     Node and Certificate Authority certificates managed by k3s are OK
default       42m         Warning   Rebooted                         node/c2                                                     Node c2 has been rebooted, boot id: cae759c3-9610-4082-af48-a306bf9e61fc
default       42m         Normal    NodeHasSufficientPID             node/c2                                                     Node c2 status is now: NodeHasSufficientPID
default       42m         Normal    NodeHasNoDiskPressure            node/c2                                                     Node c2 status is now: NodeHasNoDiskPressure
default       42m         Normal    NodeHasSufficientMemory          node/c2                                                     Node c2 status is now: NodeHasSufficientMemory
default       42m         Normal    Starting                         node/c2                                                     
default       42m         Normal    NodeAllocatableEnforced          node/c2                                                     Updated Node Allocatable limit across pods
kubeedge      42m         Warning   FailedMount                      pod/cloudcore-589789b9fc-96765                              MountVolume.SetUp failed for volume "conf" : object "kubeedge"/"cloudcore" not registered
kubeedge      42m         Warning   FailedMount                      pod/cloudcore-589789b9fc-96765                              MountVolume.SetUp failed for volume "certs" : object "kubeedge"/"cloudcore" not registered
default       42m         Normal    NodeReady                        node/c2                                                     Node c2 status is now: NodeReady
