timestamp,node,status
2026-06-29T11:45:02+00:00,k3s-s1,Ready
2026-06-29T11:45:02+00:00,k3s-s2,Ready
2026-06-29T11:45:02+00:00,k3s-s3,Ready
2026-06-29T11:45:02+00:00,k3s-w1,Ready
2026-06-29T11:45:02+00:00,k3s-w2,Ready
2026-06-29T11:45:03+00:00,k3s-s1,Ready
2026-06-29T11:45:03+00:00,k3s-s2,Ready
2026-06-29T11:45:03+00:00,k3s-s3,Ready
2026-06-29T11:45:03+00:00,k3s-w1,Ready
2026-06-29T11:45:03+00:00,k3s-w2,Ready
2026-06-29T11:45:04+00:00,k3s-s1,Ready
2026-06-29T11:45:04+00:00,k3s-s2,Ready
2026-06-29T11:45:04+00:00,k3s-s3,Ready
2026-06-29T11:45:04+00:00,k3s-w1,Ready
2026-06-29T11:45:04+00:00,k3s-w2,Ready
2026-06-29T11:45:06+00:00,k3s-s1,Ready
2026-06-29T11:45:06+00:00,k3s-s2,Ready
2026-06-29T11:45:06+00:00,k3s-s3,Ready
2026-06-29T11:45:06+00:00,k3s-w1,Ready
2026-06-29T11:45:06+00:00,k3s-w2,Ready
2026-06-29T11:45:07+00:00,k3s-s1,Ready
2026-06-29T11:45:07+00:00,k3s-s2,Ready
2026-06-29T11:45:07+00:00,k3s-s3,Ready
2026-06-29T11:45:07+00:00,k3s-w1,Ready
2026-06-29T11:45:07+00:00,k3s-w2,Ready
2026-06-29T11:45:08+00:00,k3s-s1,Ready
2026-06-29T11:45:08+00:00,k3s-s2,Ready
2026-06-29T11:45:08+00:00,k3s-s3,Ready
2026-06-29T11:45:08+00:00,k3s-w1,Ready
2026-06-29T11:45:08+00:00,k3s-w2,Ready
2026-06-29T11:45:09+00:00,k3s-s1,Ready
2026-06-29T11:45:09+00:00,k3s-s2,Ready
2026-06-29T11:45:09+00:00,k3s-s3,Ready
2026-06-29T11:45:09+00:00,k3s-w1,Ready
2026-06-29T11:45:09+00:00,k3s-w2,Ready
2026-06-29T11:45:10+00:00,k3s-s1,Ready
2026-06-29T11:45:10+00:00,k3s-s2,Ready
2026-06-29T11:45:10+00:00,k3s-s3,Ready
2026-06-29T11:45:10+00:00,k3s-w1,Ready
2026-06-29T11:45:10+00:00,k3s-w2,Ready
2026-06-29T11:45:11+00:00,k3s-s1,Ready
2026-06-29T11:45:11+00:00,k3s-s2,Ready
2026-06-29T11:45:11+00:00,k3s-s3,Ready
2026-06-29T11:45:11+00:00,k3s-w1,Ready
2026-06-29T11:45:11+00:00,k3s-w2,Ready
2026-06-29T11:45:12+00:00,k3s-s1,Ready
2026-06-29T11:45:12+00:00,k3s-s2,Ready
2026-06-29T11:45:12+00:00,k3s-s3,Ready
2026-06-29T11:45:12+00:00,k3s-w1,Ready
2026-06-29T11:45:12+00:00,k3s-w2,Ready
2026-06-29T11:45:13+00:00,k3s-s1,Ready
2026-06-29T11:45:13+00:00,k3s-s2,Ready
2026-06-29T11:45:13+00:00,k3s-s3,Ready
2026-06-29T11:45:13+00:00,k3s-w1,Ready
2026-06-29T11:45:13+00:00,k3s-w2,Ready
2026-06-29T11:45:14+00:00,k3s-s1,Ready
2026-06-29T11:45:14+00:00,k3s-s2,Ready
2026-06-29T11:45:14+00:00,k3s-s3,Ready
2026-06-29T11:45:14+00:00,k3s-w1,Ready
2026-06-29T11:45:14+00:00,k3s-w2,Ready
2026-06-29T11:45:15+00:00,k3s-s1,Ready
2026-06-29T11:45:15+00:00,k3s-s2,Ready
2026-06-29T11:45:15+00:00,k3s-s3,Ready
2026-06-29T11:45:15+00:00,k3s-w1,Ready
2026-06-29T11:45:15+00:00,k3s-w2,Ready
2026-06-29T11:45:16+00:00,k3s-s1,Ready
2026-06-29T11:45:16+00:00,k3s-s2,Ready
2026-06-29T11:45:16+00:00,k3s-s3,Ready
2026-06-29T11:45:16+00:00,k3s-w1,Ready
2026-06-29T11:45:16+00:00,k3s-w2,Ready
2026-06-29T11:45:17+00:00,k3s-s1,Ready
2026-06-29T11:45:17+00:00,k3s-s2,Ready
2026-06-29T11:45:17+00:00,k3s-s3,Ready
2026-06-29T11:45:17+00:00,k3s-w1,Ready
2026-06-29T11:45:17+00:00,k3s-w2,Ready
2026-06-29T11:45:18+00:00,k3s-s1,Ready
2026-06-29T11:45:18+00:00,k3s-s2,Ready
2026-06-29T11:45:18+00:00,k3s-s3,Ready
2026-06-29T11:45:18+00:00,k3s-w1,Ready
2026-06-29T11:45:18+00:00,k3s-w2,Ready
2026-06-29T11:45:19+00:00,k3s-s1,Ready
2026-06-29T11:45:19+00:00,k3s-s2,Ready
2026-06-29T11:45:19+00:00,k3s-s3,Ready
2026-06-29T11:45:19+00:00,k3s-w1,Ready
2026-06-29T11:45:19+00:00,k3s-w2,Ready
2026-06-29T11:45:21+00:00,k3s-s1,Ready
2026-06-29T11:45:21+00:00,k3s-s2,Ready
2026-06-29T11:45:21+00:00,k3s-s3,Ready
2026-06-29T11:45:21+00:00,k3s-w1,Ready
2026-06-29T11:45:21+00:00,k3s-w2,Ready
2026-06-29T11:45:22+00:00,k3s-s1,Ready
2026-06-29T11:45:22+00:00,k3s-s2,Ready
2026-06-29T11:45:22+00:00,k3s-s3,Ready
2026-06-29T11:45:22+00:00,k3s-w1,Ready
2026-06-29T11:45:22+00:00,k3s-w2,Ready
2026-06-29T11:45:23+00:00,k3s-s1,Ready
2026-06-29T11:45:23+00:00,k3s-s2,Ready
2026-06-29T11:45:23+00:00,k3s-s3,Ready
2026-06-29T11:45:23+00:00,k3s-w1,Ready
2026-06-29T11:45:23+00:00,k3s-w2,Ready
2026-06-29T11:45:24+00:00,k3s-s1,Ready
2026-06-29T11:45:24+00:00,k3s-s2,Ready
2026-06-29T11:45:24+00:00,k3s-s3,Ready
2026-06-29T11:45:24+00:00,k3s-w1,Ready
2026-06-29T11:45:24+00:00,k3s-w2,Ready
2026-06-29T11:45:25+00:00,k3s-s1,Ready
2026-06-29T11:45:25+00:00,k3s-s2,Ready
2026-06-29T11:45:25+00:00,k3s-s3,Ready
2026-06-29T11:45:25+00:00,k3s-w1,Ready
2026-06-29T11:45:25+00:00,k3s-w2,Ready
2026-06-29T11:45:26+00:00,k3s-s1,Ready
2026-06-29T11:45:26+00:00,k3s-s2,Ready
2026-06-29T11:45:26+00:00,k3s-s3,Ready
2026-06-29T11:45:26+00:00,k3s-w1,Ready
