timestamp,status_code,response_time_ms,success,error
2026-06-03T00:47:03.006258+00:00,200,2.03,True,
2026-06-03T00:47:04.008650+00:00,200,5.64,True,
2026-06-03T00:47:05.014803+00:00,200,4.98,True,
2026-06-03T00:47:06.020088+00:00,200,4.15,True,
2026-06-03T00:47:07.024551+00:00,200,2.64,True,
2026-06-03T00:47:08.028195+00:00,200,6.82,True,
2026-06-03T00:47:09.035262+00:00,200,10.07,True,
2026-06-03T00:47:10.045629+00:00,200,3.25,True,
2026-06-03T00:47:11.049045+00:00,200,2.94,True,
2026-06-03T00:47:12.052229+00:00,200,2.02,True,
2026-06-03T00:47:13.054504+00:00,200,3.33,True,
2026-06-03T00:47:14.058123+00:00,200,3.88,True,
2026-06-03T00:47:15.062365+00:00,200,3.33,True,
2026-06-03T00:47:16.066902+00:00,200,2.62,True,
2026-06-03T00:47:17.069963+00:00,200,3.34,True,
2026-06-03T00:47:18.073606+00:00,200,2.41,True,
2026-06-03T00:47:19.077143+00:00,200,4.39,True,
2026-06-03T00:47:20.082266+00:00,200,5.68,True,
2026-06-03T00:47:21.088175+00:00,200,3.42,True,
2026-06-03T00:47:22.091819+00:00,200,3.23,True,
2026-06-03T00:47:23.095254+00:00,200,2.95,True,
2026-06-03T00:47:24.098557+00:00,200,3.83,True,
2026-06-03T00:47:25.102666+00:00,200,4.79,True,
2026-06-03T00:47:26.107891+00:00,200,2.97,True,
2026-06-03T00:47:27.111078+00:00,200,3.51,True,
2026-06-03T00:47:28.114901+00:00,200,7.18,True,
2026-06-03T00:47:29.122496+00:00,200,6.0,True,
2026-06-03T00:47:30.129027+00:00,200,6.66,True,
2026-06-03T00:47:31.135968+00:00,200,3.99,True,
2026-06-03T00:47:32.140154+00:00,200,2.28,True,
2026-06-03T00:47:33.142677+00:00,200,3.75,True,
2026-06-03T00:47:34.146918+00:00,200,3.75,True,
2026-06-03T00:47:35.150910+00:00,200,3.91,True,
2026-06-03T00:47:36.155627+00:00,200,3.46,True,
2026-06-03T00:47:37.159607+00:00,200,1.99,True,
2026-06-03T00:47:38.161881+00:00,200,7.37,True,
2026-06-03T00:47:39.169742+00:00,200,7.62,True,
2026-06-03T00:47:40.178042+00:00,200,7.92,True,
2026-06-03T00:47:41.186818+00:00,200,2.17,True,
2026-06-03T00:47:42.189272+00:00,200,4.13,True,
2026-06-03T00:47:43.193839+00:00,200,3.99,True,
2026-06-03T00:47:44.198406+00:00,200,5.28,True,
2026-06-03T00:47:45.203938+00:00,200,4.38,True,
2026-06-03T00:47:46.208851+00:00,200,6.27,True,
2026-06-03T00:47:47.215364+00:00,200,3.03,True,
2026-06-03T00:47:48.218767+00:00,200,6.69,True,
2026-06-03T00:47:49.226004+00:00,200,7.66,True,
2026-06-03T00:47:50.233944+00:00,200,6.21,True,
2026-06-03T00:47:51.240486+00:00,200,7.94,True,
2026-06-03T00:47:52.248771+00:00,200,2.68,True,
2026-06-03T00:47:53.251811+00:00,200,3.48,True,
2026-06-03T00:47:54.255684+00:00,200,6.12,True,
2026-06-03T00:47:55.262418+00:00,200,5.04,True,
2026-06-03T00:47:56.267678+00:00,200,3.64,True,
2026-06-03T00:47:57.271687+00:00,200,5.33,True,
2026-06-03T00:47:58.277428+00:00,200,3.75,True,
2026-06-03T00:47:59.281832+00:00,200,3.76,True,
2026-06-03T00:48:00.287473+00:00,200,3.28,True,
2026-06-03T00:48:01.291027+00:00,200,3.94,True,
2026-06-03T00:48:02.295317+00:00,200,3.17,True,
2026-06-03T00:48:03.298887+00:00,200,7.61,True,
2026-06-03T00:48:04.307050+00:00,200,9.11,True,
2026-06-03T00:48:05.316565+00:00,200,7.58,True,
2026-06-03T00:48:06.325089+00:00,200,3.93,True,
2026-06-03T00:48:07.330002+00:00,200,6.89,True,
2026-06-03T00:48:08.337225+00:00,200,6.49,True,
2026-06-03T00:48:09.344738+00:00,200,7.28,True,
2026-06-03T00:48:10.352376+00:00,200,7.01,True,
2026-06-03T00:48:11.359734+00:00,200,3.32,True,
2026-06-03T00:48:12.363266+00:00,200,7.77,True,
2026-06-03T00:48:13.371384+00:00,200,5.47,True,
2026-06-03T00:48:14.377114+00:00,200,4.55,True,
2026-06-03T00:48:15.383192+00:00,200,3.19,True,
2026-06-03T00:48:16.387624+00:00,200,2.92,True,
2026-06-03T00:48:17.390801+00:00,200,6.38,True,
2026-06-03T00:48:18.397527+00:00,200,5.77,True,
2026-06-03T00:48:19.403534+00:00,200,3.57,True,
2026-06-03T00:48:20.407929+00:00,200,4.08,True,
2026-06-03T00:48:21.412201+00:00,200,3.2,True,
2026-06-03T00:48:22.415826+00:00,200,3.05,True,
2026-06-03T00:48:23.419114+00:00,200,4.32,True,
2026-06-03T00:48:24.423783+00:00,200,3.38,True,
2026-06-03T00:48:25.427325+00:00,200,6.15,True,
2026-06-03T00:48:26.433808+00:00,200,2.86,True,
2026-06-03T00:48:27.436909+00:00,200,6.71,True,
2026-06-03T00:48:28.444006+00:00,200,3.26,True,
2026-06-03T00:48:29.447674+00:00,200,5.46,True,
2026-06-03T00:48:30.453369+00:00,200,2.45,True,
2026-06-03T00:48:31.456046+00:00,200,3.11,True,
2026-06-03T00:48:32.459458+00:00,200,6.47,True,
2026-06-03T00:48:33.466650+00:00,200,3.13,True,
2026-06-03T00:48:34.469984+00:00,200,3.81,True,
2026-06-03T00:48:35.474008+00:00,200,4.19,True,
2026-06-03T00:48:36.478410+00:00,200,3.64,True,
2026-06-03T00:48:37.482568+00:00,200,5.87,True,
2026-06-03T00:48:38.488705+00:00,200,2.91,True,
2026-06-03T00:48:39.491829+00:00,200,3.81,True,
2026-06-03T00:48:40.495955+00:00,200,7.79,True,
2026-06-03T00:48:41.504618+00:00,200,9.74,True,
2026-06-03T00:48:42.514661+00:00,200,4.49,True,
2026-06-03T00:48:43.519450+00:00,200,7.08,True,
2026-06-03T00:48:44.527235+00:00,200,4.27,True,
2026-06-03T00:48:45.532042+00:00,200,3.34,True,
2026-06-03T00:48:46.535887+00:00,200,3.95,True,
2026-06-03T00:48:47.540104+00:00,200,4.6,True,
2026-06-03T00:48:48.544858+00:00,200,3.0,True,
2026-06-03T00:48:49.548143+00:00,200,12.75,True,
2026-06-03T00:48:50.562522+00:00,200,4.26,True,
2026-06-03T00:48:51.567085+00:00,200,12.64,True,
2026-06-03T00:48:52.580554+00:00,200,8.83,True,
2026-06-03T00:48:53.589858+00:00,200,11.57,True,
2026-06-03T00:48:54.601733+00:00,200,4.12,True,
