timestamp,node,status
2026-06-29T07:17:37+00:00,k3s-w2,Ready
2026-06-29T07:17:38+00:00,k3s-s1,Ready
2026-06-29T07:17:38+00:00,k3s-s2,Ready
2026-06-29T07:17:38+00:00,k3s-s3,Ready
2026-06-29T07:17:38+00:00,k3s-w1,Ready
2026-06-29T07:17:38+00:00,k3s-w2,Ready
2026-06-29T07:17:39+00:00,k3s-s1,Ready
2026-06-29T07:17:39+00:00,k3s-s2,Ready
2026-06-29T07:17:39+00:00,k3s-s3,Ready
2026-06-29T07:17:39+00:00,k3s-w1,Ready
2026-06-29T07:17:39+00:00,k3s-w2,Ready
2026-06-29T07:17:40+00:00,k3s-s1,Ready
2026-06-29T07:17:40+00:00,k3s-s2,Ready
2026-06-29T07:17:40+00:00,k3s-s3,Ready
2026-06-29T07:17:40+00:00,k3s-w1,Ready
2026-06-29T07:17:40+00:00,k3s-w2,Ready
2026-06-29T07:17:41+00:00,k3s-s1,Ready
2026-06-29T07:17:41+00:00,k3s-s2,Ready
2026-06-29T07:17:41+00:00,k3s-s3,Ready
2026-06-29T07:17:41+00:00,k3s-w1,Ready
2026-06-29T07:17:41+00:00,k3s-w2,Ready
2026-06-29T07:17:42+00:00,k3s-s1,Ready
2026-06-29T07:17:42+00:00,k3s-s2,Ready
2026-06-29T07:17:42+00:00,k3s-s3,Ready
2026-06-29T07:17:42+00:00,k3s-w1,Ready
2026-06-29T07:17:42+00:00,k3s-w2,Ready
2026-06-29T07:17:44+00:00,k3s-s1,Ready
2026-06-29T07:17:44+00:00,k3s-s2,Ready
2026-06-29T07:17:44+00:00,k3s-s3,Ready
2026-06-29T07:17:44+00:00,k3s-w1,Ready
2026-06-29T07:17:44+00:00,k3s-w2,Ready
2026-06-29T07:17:45+00:00,k3s-s1,Ready
2026-06-29T07:17:45+00:00,k3s-s2,Ready
2026-06-29T07:17:45+00:00,k3s-s3,Ready
2026-06-29T07:17:45+00:00,k3s-w1,Ready
2026-06-29T07:17:45+00:00,k3s-w2,Ready
2026-06-29T07:17:46+00:00,k3s-s1,Ready
2026-06-29T07:17:46+00:00,k3s-s2,Ready
2026-06-29T07:17:46+00:00,k3s-s3,Ready
2026-06-29T07:17:46+00:00,k3s-w1,Ready
2026-06-29T07:17:46+00:00,k3s-w2,Ready
2026-06-29T07:17:47+00:00,k3s-s1,Ready
2026-06-29T07:17:47+00:00,k3s-s2,Ready
2026-06-29T07:17:47+00:00,k3s-s3,Ready
2026-06-29T07:17:47+00:00,k3s-w1,Ready
2026-06-29T07:17:47+00:00,k3s-w2,Ready
2026-06-29T07:17:48+00:00,k3s-s1,Ready
2026-06-29T07:17:48+00:00,k3s-s2,Ready
2026-06-29T07:17:48+00:00,k3s-s3,Ready
2026-06-29T07:17:48+00:00,k3s-w1,Ready
2026-06-29T07:17:48+00:00,k3s-w2,Ready
2026-06-29T07:17:49+00:00,k3s-s1,Ready
2026-06-29T07:17:49+00:00,k3s-s2,Ready
2026-06-29T07:17:49+00:00,k3s-s3,Ready
2026-06-29T07:17:49+00:00,k3s-w1,Ready
2026-06-29T07:17:49+00:00,k3s-w2,Ready
