NAMESPACE     LAST SEEN   TYPE      REASON                         OBJECT                             MESSAGE
testapp       15h         Normal    ScalingReplicaSet              deployment/nginx-test              Scaled up replica set nginx-test-f8f6dcbc6 from 0 to 3
testapp       15h         Normal    Pulling                        pod/nginx-test-f8f6dcbc6-qgfvn     Pulling image "nginx:stable"
testapp       15h         Normal    Pulling                        pod/nginx-test-f8f6dcbc6-q7lrd     Pulling image "nginx:stable"
testapp       15h         Normal    Scheduled                      pod/nginx-test-f8f6dcbc6-q7lrd     Successfully assigned testapp/nginx-test-f8f6dcbc6-q7lrd to k3s-w1
testapp       15h         Normal    Scheduled                      pod/nginx-test-f8f6dcbc6-qgfvn     Successfully assigned testapp/nginx-test-f8f6dcbc6-qgfvn to k3s-w2
testapp       15h         Normal    SuccessfulCreate               replicaset/nginx-test-f8f6dcbc6    Created pod: nginx-test-f8f6dcbc6-qgfvn
testapp       15h         Normal    SuccessfulCreate               replicaset/nginx-test-f8f6dcbc6    Created pod: nginx-test-f8f6dcbc6-jd9fj
testapp       15h         Normal    SuccessfulCreate               replicaset/nginx-test-f8f6dcbc6    Created pod: nginx-test-f8f6dcbc6-q7lrd
testapp       15h         Normal    Pulling                        pod/nginx-test-f8f6dcbc6-jd9fj     Pulling image "nginx:stable"
testapp       15h         Normal    Scheduled                      pod/nginx-test-f8f6dcbc6-jd9fj     Successfully assigned testapp/nginx-test-f8f6dcbc6-jd9fj to k3s-s3
testapp       15h         Normal    Pulled                         pod/nginx-test-f8f6dcbc6-jd9fj     Successfully pulled image "nginx:stable" in 12.826s (12.826s including waiting). Image size: 61420178 bytes.
testapp       15h         Normal    Created                        pod/nginx-test-f8f6dcbc6-jd9fj     Container created
testapp       15h         Normal    Started                        pod/nginx-test-f8f6dcbc6-jd9fj     Container started
testapp       15h         Normal    Pulled                         pod/nginx-test-f8f6dcbc6-q7lrd     Successfully pulled image "nginx:stable" in 14.097s (14.097s including waiting). Image size: 61420178 bytes.
testapp       15h         Normal    Started                        pod/nginx-test-f8f6dcbc6-q7lrd     Container started
