timestamp,node,status
2026-06-29T06:55:24+00:00,k3s-s1,Ready
2026-06-29T06:55:24+00:00,k3s-s2,Ready
2026-06-29T06:55:24+00:00,k3s-s3,Ready
2026-06-29T06:55:24+00:00,k3s-w1,NotReady
2026-06-29T06:55:24+00:00,k3s-w2,Ready
2026-06-29T06:55:25+00:00,k3s-s1,Ready
2026-06-29T06:55:25+00:00,k3s-s2,Ready
2026-06-29T06:55:25+00:00,k3s-s3,Ready
2026-06-29T06:55:25+00:00,k3s-w1,NotReady
2026-06-29T06:55:25+00:00,k3s-w2,Ready
2026-06-29T06:55:26+00:00,k3s-s1,Ready
2026-06-29T06:55:26+00:00,k3s-s2,Ready
2026-06-29T06:55:26+00:00,k3s-s3,Ready
2026-06-29T06:55:26+00:00,k3s-w1,NotReady
2026-06-29T06:55:26+00:00,k3s-w2,Ready
2026-06-29T06:55:27+00:00,k3s-s1,Ready
2026-06-29T06:55:27+00:00,k3s-s2,Ready
2026-06-29T06:55:27+00:00,k3s-s3,Ready
2026-06-29T06:55:27+00:00,k3s-w1,NotReady
2026-06-29T06:55:27+00:00,k3s-w2,Ready
2026-06-29T06:55:28+00:00,k3s-s1,Ready
2026-06-29T06:55:28+00:00,k3s-s2,Ready
2026-06-29T06:55:28+00:00,k3s-s3,Ready
2026-06-29T06:55:28+00:00,k3s-w1,NotReady
2026-06-29T06:55:28+00:00,k3s-w2,Ready
2026-06-29T06:55:29+00:00,k3s-s1,Ready
2026-06-29T06:55:29+00:00,k3s-s2,Ready
2026-06-29T06:55:29+00:00,k3s-s3,Ready
2026-06-29T06:55:29+00:00,k3s-w1,NotReady
2026-06-29T06:55:29+00:00,k3s-w2,Ready
2026-06-29T06:55:30+00:00,k3s-s1,Ready
2026-06-29T06:55:30+00:00,k3s-s2,Ready
2026-06-29T06:55:30+00:00,k3s-s3,Ready
2026-06-29T06:55:30+00:00,k3s-w1,NotReady
2026-06-29T06:55:30+00:00,k3s-w2,Ready
2026-06-29T06:55:31+00:00,k3s-s1,Ready
2026-06-29T06:55:31+00:00,k3s-s2,Ready
