===== NodePort from c1 =====

----- http://10.10.20.131:30080/ -----
code=200 time=0.004083
code=200 time=0.001828
code=200 time=0.002295
code=200 time=0.001758
code=200 time=0.001018

----- http://10.10.20.132:30080/ -----
code=200 time=0.001069
code=200 time=0.000750
code=200 time=0.001809
code=200 time=0.000841
code=200 time=0.000845
